id,image_url,scientific_name,common_name,iconic_taxon_name,taxon_id
172220417,https://static.inaturalist.org/photos/298935335/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
172368859,https://inaturalist-open-data.s3.amazonaws.com/photos/309631489/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
172376994,https://inaturalist-open-data.s3.amazonaws.com/photos/312233196/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
172389293,https://inaturalist-open-data.s3.amazonaws.com/photos/299257878/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
172410024,https://inaturalist-open-data.s3.amazonaws.com/photos/299272955/small.jpeg,Alectoris graeca,Европейский кеклик,Aves,863
172410025,https://inaturalist-open-data.s3.amazonaws.com/photos/299273182/small.jpeg,Alectoris graeca,Европейский кеклик,Aves,863
172412562,https://static.inaturalist.org/photos/299301865/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
172496160,https://static.inaturalist.org/photos/299460618/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
172661138,https://inaturalist-open-data.s3.amazonaws.com/photos/299760997/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
172699307,https://inaturalist-open-data.s3.amazonaws.com/photos/299827385/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
172730085,https://inaturalist-open-data.s3.amazonaws.com/photos/299887610/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
172796118,https://inaturalist-open-data.s3.amazonaws.com/photos/300014306/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
172868726,https://inaturalist-open-data.s3.amazonaws.com/photos/300146856/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
172885499,https://inaturalist-open-data.s3.amazonaws.com/photos/300177166/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
172890445,https://inaturalist-open-data.s3.amazonaws.com/photos/300185361/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
172890453,https://inaturalist-open-data.s3.amazonaws.com/photos/300185433/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
172962230,https://inaturalist-open-data.s3.amazonaws.com/photos/300323617/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
172972387,https://inaturalist-open-data.s3.amazonaws.com/photos/300344094/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
172972420,https://inaturalist-open-data.s3.amazonaws.com/photos/300344178/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
172980950,https://static.inaturalist.org/photos/300366828/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
172983273,https://static.inaturalist.org/photos/300363247/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
172988876,https://inaturalist-open-data.s3.amazonaws.com/photos/300372721/small.png,Alectoris rufa,Красная куропатка,Aves,867
172992962,https://static.inaturalist.org/photos/302899960/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
173061466,https://inaturalist-open-data.s3.amazonaws.com/photos/300495248/small.jpeg,Alectoris graeca,Европейский кеклик,Aves,863
173075599,https://inaturalist-open-data.s3.amazonaws.com/photos/300529233/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
173167335,https://static.inaturalist.org/photos/300698050/small.jpg,Alectoris graeca,Европейский кеклик,Aves,863
173237539,https://inaturalist-open-data.s3.amazonaws.com/photos/300823922/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
173249984,https://inaturalist-open-data.s3.amazonaws.com/photos/300846511/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
173296308,https://inaturalist-open-data.s3.amazonaws.com/photos/300932979/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
173299496,https://static.inaturalist.org/photos/300939119/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
173299566,https://inaturalist-open-data.s3.amazonaws.com/photos/300939300/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
173300110,https://inaturalist-open-data.s3.amazonaws.com/photos/300940293/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
173300299,https://inaturalist-open-data.s3.amazonaws.com/photos/300940791/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
173300423,https://inaturalist-open-data.s3.amazonaws.com/photos/300940933/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
173452107,https://inaturalist-open-data.s3.amazonaws.com/photos/301376214/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
173462104,https://static.inaturalist.org/photos/301240280/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
173470313,https://inaturalist-open-data.s3.amazonaws.com/photos/301246760/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
173617433,https://inaturalist-open-data.s3.amazonaws.com/photos/301757137/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
173623277,https://inaturalist-open-data.s3.amazonaws.com/photos/301533946/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
173637963,https://inaturalist-open-data.s3.amazonaws.com/photos/301553768/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
173677554,https://static.inaturalist.org/photos/301634095/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
173734350,https://inaturalist-open-data.s3.amazonaws.com/photos/301746718/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
173743591,https://static.inaturalist.org/photos/301762809/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
173746147,https://inaturalist-open-data.s3.amazonaws.com/photos/301767014/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
173799310,https://inaturalist-open-data.s3.amazonaws.com/photos/301863713/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
173804714,https://inaturalist-open-data.s3.amazonaws.com/photos/301872989/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
173842644,https://static.inaturalist.org/photos/301935544/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
173842645,https://static.inaturalist.org/photos/301936002/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
173887961,https://static.inaturalist.org/photos/302031906/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
173949178,https://inaturalist-open-data.s3.amazonaws.com/photos/302140937/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
173969896,https://inaturalist-open-data.s3.amazonaws.com/photos/302169470/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
173969909,https://inaturalist-open-data.s3.amazonaws.com/photos/302171553/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
174063799,https://static.inaturalist.org/photos/302358227/small.jpeg,Alectoris graeca,Европейский кеклик,Aves,863
174090130,https://static.inaturalist.org/photos/302902240/small.jpg,Alectoris rufa hispanica,,Aves,630042
174106703,https://inaturalist-open-data.s3.amazonaws.com/photos/302434765/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
174122822,https://inaturalist-open-data.s3.amazonaws.com/photos/302463866/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
174123020,https://inaturalist-open-data.s3.amazonaws.com/photos/302464476/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
174161812,https://inaturalist-open-data.s3.amazonaws.com/photos/302761180/small.jpg,Alectoris rufa intercedens,,Aves,630043
174224969,https://inaturalist-open-data.s3.amazonaws.com/photos/302657232/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
174258133,https://inaturalist-open-data.s3.amazonaws.com/photos/302715987/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
174258725,https://inaturalist-open-data.s3.amazonaws.com/photos/302716976/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
174303996,https://inaturalist-open-data.s3.amazonaws.com/photos/302794663/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
174344098,https://static.inaturalist.org/photos/302871186/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
174367184,https://inaturalist-open-data.s3.amazonaws.com/photos/302913810/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
174367250,https://inaturalist-open-data.s3.amazonaws.com/photos/302913957/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
174395217,https://inaturalist-open-data.s3.amazonaws.com/photos/302967843/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
174396913,https://inaturalist-open-data.s3.amazonaws.com/photos/302970297/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
174399690,https://static.inaturalist.org/photos/302983920/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
174557474,https://inaturalist-open-data.s3.amazonaws.com/photos/303264034/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
174580612,https://static.inaturalist.org/photos/303309005/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
174590797,https://inaturalist-open-data.s3.amazonaws.com/photos/303328103/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
174603723,https://static.inaturalist.org/photos/303352555/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
174609803,https://static.inaturalist.org/photos/303364723/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
174618557,https://inaturalist-open-data.s3.amazonaws.com/photos/303378880/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
174642508,https://inaturalist-open-data.s3.amazonaws.com/photos/303424554/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
174655490,https://inaturalist-open-data.s3.amazonaws.com/photos/303447006/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
174660548,https://inaturalist-open-data.s3.amazonaws.com/photos/303457876/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
174660558,https://inaturalist-open-data.s3.amazonaws.com/photos/303459719/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
174660559,https://inaturalist-open-data.s3.amazonaws.com/photos/303459800/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
174660560,https://inaturalist-open-data.s3.amazonaws.com/photos/303459840/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
174660561,https://inaturalist-open-data.s3.amazonaws.com/photos/303459896/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
174661400,https://inaturalist-open-data.s3.amazonaws.com/photos/303460514/small.png,Alectoris rufa,Красная куропатка,Aves,867
174767186,https://static.inaturalist.org/photos/303655961/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
174833777,https://inaturalist-open-data.s3.amazonaws.com/photos/303782005/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
174861560,https://inaturalist-open-data.s3.amazonaws.com/photos/303830870/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
174883656,https://static.inaturalist.org/photos/303869087/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
174893259,https://inaturalist-open-data.s3.amazonaws.com/photos/303892781/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
174955017,https://inaturalist-open-data.s3.amazonaws.com/photos/304004966/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
174989895,https://inaturalist-open-data.s3.amazonaws.com/photos/304073835/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
175004395,https://inaturalist-open-data.s3.amazonaws.com/photos/304101004/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
175014510,https://static.inaturalist.org/photos/304118931/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
175046277,https://inaturalist-open-data.s3.amazonaws.com/photos/304166269/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
175097717,https://inaturalist-open-data.s3.amazonaws.com/photos/304268256/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
175169404,https://static.inaturalist.org/photos/304399978/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
175193265,https://static.inaturalist.org/photos/304442092/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
175196593,https://inaturalist-open-data.s3.amazonaws.com/photos/304447517/small.jpeg,Alectoris graeca,Европейский кеклик,Aves,863
175240083,https://inaturalist-open-data.s3.amazonaws.com/photos/304516055/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
175242189,https://inaturalist-open-data.s3.amazonaws.com/photos/304528899/small.jpeg,Alectoris barbara,Берберийская каменная куропатка,Aves,871
175242241,https://inaturalist-open-data.s3.amazonaws.com/photos/304529006/small.jpeg,Alectoris barbara,Берберийская каменная куропатка,Aves,871
175359744,https://inaturalist-open-data.s3.amazonaws.com/photos/304745878/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
175401811,https://static.inaturalist.org/photos/304826064/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
175508876,https://inaturalist-open-data.s3.amazonaws.com/photos/305025558/small.jpeg,Alectoris barbara,Берберийская каменная куропатка,Aves,871
175542729,https://inaturalist-open-data.s3.amazonaws.com/photos/305085270/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
175645894,https://inaturalist-open-data.s3.amazonaws.com/photos/305269212/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
175656971,https://inaturalist-open-data.s3.amazonaws.com/photos/305293377/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
175740484,https://inaturalist-open-data.s3.amazonaws.com/photos/305447048/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
175770821,https://inaturalist-open-data.s3.amazonaws.com/photos/305452520/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
175770843,https://inaturalist-open-data.s3.amazonaws.com/photos/305452926/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
175817646,https://inaturalist-open-data.s3.amazonaws.com/photos/305582986/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
175825526,https://static.inaturalist.org/photos/305604415/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
175826403,https://inaturalist-open-data.s3.amazonaws.com/photos/305606464/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
175933017,https://inaturalist-open-data.s3.amazonaws.com/photos/305809410/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
175945839,https://inaturalist-open-data.s3.amazonaws.com/photos/305832436/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
175946296,https://inaturalist-open-data.s3.amazonaws.com/photos/305833179/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
175958267,https://inaturalist-open-data.s3.amazonaws.com/photos/305853847/small.jpeg,Alectoris graeca,Европейский кеклик,Aves,863
175989313,https://inaturalist-open-data.s3.amazonaws.com/photos/305906861/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
175999546,https://static.inaturalist.org/photos/305930058/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
176008797,https://inaturalist-open-data.s3.amazonaws.com/photos/305947493/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
176008800,https://inaturalist-open-data.s3.amazonaws.com/photos/305947447/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
176168151,https://static.inaturalist.org/photos/306242590/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
176261286,https://inaturalist-open-data.s3.amazonaws.com/photos/306419875/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
176310903,https://static.inaturalist.org/photos/306509618/small.jpeg,Alectoris rufa hispanica,,Aves,630042
176320314,https://static.inaturalist.org/photos/306527208/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
176375576,https://static.inaturalist.org/photos/306634588/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
176377059,https://inaturalist-open-data.s3.amazonaws.com/photos/306637515/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
176409494,https://inaturalist-open-data.s3.amazonaws.com/photos/306698919/small.jpeg,Alectoris barbara koenigi,,Aves,625973
176433542,https://static.inaturalist.org/photos/306738006/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
176436712,https://static.inaturalist.org/photos/306744316/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
176566475,https://inaturalist-open-data.s3.amazonaws.com/photos/306986943/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
176567957,https://inaturalist-open-data.s3.amazonaws.com/photos/306990158/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
176575196,https://inaturalist-open-data.s3.amazonaws.com/photos/307003540/small.jpeg,Alectoris graeca,Европейский кеклик,Aves,863
176756648,https://inaturalist-open-data.s3.amazonaws.com/photos/307341447/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
176756651,https://inaturalist-open-data.s3.amazonaws.com/photos/307341476/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
176756652,https://inaturalist-open-data.s3.amazonaws.com/photos/307341494/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
176756653,https://inaturalist-open-data.s3.amazonaws.com/photos/307341512/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
176756656,https://inaturalist-open-data.s3.amazonaws.com/photos/307341530/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
176790726,https://inaturalist-open-data.s3.amazonaws.com/photos/307403711/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
176816012,https://static.inaturalist.org/photos/307448363/small.jpg,Alectoris rufa rufa,,Aves,630044
176982196,https://inaturalist-open-data.s3.amazonaws.com/photos/307746424/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
177032439,https://inaturalist-open-data.s3.amazonaws.com/photos/307829297/small.jpeg,Alectoris graeca,Европейский кеклик,Aves,863
177080740,https://static.inaturalist.org/photos/307939220/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
177080891,https://static.inaturalist.org/photos/307937924/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
177105047,https://inaturalist-open-data.s3.amazonaws.com/photos/307982319/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
177123161,https://inaturalist-open-data.s3.amazonaws.com/photos/308018049/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
177154731,https://inaturalist-open-data.s3.amazonaws.com/photos/308074889/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
177216499,https://inaturalist-open-data.s3.amazonaws.com/photos/308188776/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
177292580,https://inaturalist-open-data.s3.amazonaws.com/photos/308334364/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
177317096,https://inaturalist-open-data.s3.amazonaws.com/photos/308381863/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
177394550,https://static.inaturalist.org/photos/308520368/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
177394551,https://static.inaturalist.org/photos/308520507/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
177423015,https://static.inaturalist.org/photos/308575834/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
177424122,https://inaturalist-open-data.s3.amazonaws.com/photos/308578153/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
177431571,https://static.inaturalist.org/photos/308592063/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
177455235,https://inaturalist-open-data.s3.amazonaws.com/photos/308639384/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
177471713,https://inaturalist-open-data.s3.amazonaws.com/photos/308670893/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
177509764,https://inaturalist-open-data.s3.amazonaws.com/photos/308761958/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
177529388,https://inaturalist-open-data.s3.amazonaws.com/photos/308776429/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
177529414,https://inaturalist-open-data.s3.amazonaws.com/photos/308776461/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
177531379,https://inaturalist-open-data.s3.amazonaws.com/photos/308780514/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
177650647,https://inaturalist-open-data.s3.amazonaws.com/photos/309006593/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
177689217,https://inaturalist-open-data.s3.amazonaws.com/photos/309074405/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
177757393,https://inaturalist-open-data.s3.amazonaws.com/photos/309141465/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
177776124,https://inaturalist-open-data.s3.amazonaws.com/photos/309229673/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
177793027,https://inaturalist-open-data.s3.amazonaws.com/photos/309270325/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
177895654,https://inaturalist-open-data.s3.amazonaws.com/photos/309463772/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
177905663,https://inaturalist-open-data.s3.amazonaws.com/photos/309691772/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
177961787,https://inaturalist-open-data.s3.amazonaws.com/photos/309590878/small.jpg,Alectoris graeca,Европейский кеклик,Aves,863
177995229,https://inaturalist-open-data.s3.amazonaws.com/photos/309651728/small.jpg,Alectoris barbara koenigi,,Aves,625973
178040518,https://inaturalist-open-data.s3.amazonaws.com/photos/309732944/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
178075840,https://inaturalist-open-data.s3.amazonaws.com/photos/309800721/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
178092152,https://inaturalist-open-data.s3.amazonaws.com/photos/309834787/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
178176137,https://inaturalist-open-data.s3.amazonaws.com/photos/309976569/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178176138,https://inaturalist-open-data.s3.amazonaws.com/photos/309978102/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178176144,https://inaturalist-open-data.s3.amazonaws.com/photos/309976780/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178181452,https://static.inaturalist.org/photos/309986170/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
178187702,https://static.inaturalist.org/photos/310016221/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178188135,https://static.inaturalist.org/photos/310017812/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178199774,https://inaturalist-open-data.s3.amazonaws.com/photos/310022378/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
178264648,https://inaturalist-open-data.s3.amazonaws.com/photos/310164846/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178290705,https://inaturalist-open-data.s3.amazonaws.com/photos/310218531/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
178343577,https://static.inaturalist.org/photos/310318899/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178367307,https://inaturalist-open-data.s3.amazonaws.com/photos/310366545/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
178404796,https://inaturalist-open-data.s3.amazonaws.com/photos/310436821/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178424067,https://inaturalist-open-data.s3.amazonaws.com/photos/310472107/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
178449568,https://static.inaturalist.org/photos/310518716/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
178466103,https://inaturalist-open-data.s3.amazonaws.com/photos/310553872/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
178504526,https://static.inaturalist.org/photos/310629751/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178508639,https://inaturalist-open-data.s3.amazonaws.com/photos/310637701/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178519323,https://static.inaturalist.org/photos/310645422/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
178547028,https://inaturalist-open-data.s3.amazonaws.com/photos/310708057/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
178561336,https://inaturalist-open-data.s3.amazonaws.com/photos/310735549/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178610624,https://inaturalist-open-data.s3.amazonaws.com/photos/310828736/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
178614370,https://inaturalist-open-data.s3.amazonaws.com/photos/310835483/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
178631264,https://inaturalist-open-data.s3.amazonaws.com/photos/310869156/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
178659947,https://static.inaturalist.org/photos/310924856/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178701552,https://inaturalist-open-data.s3.amazonaws.com/photos/311001817/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178701621,https://inaturalist-open-data.s3.amazonaws.com/photos/311002001/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
178715574,https://inaturalist-open-data.s3.amazonaws.com/photos/311027396/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178735364,https://inaturalist-open-data.s3.amazonaws.com/photos/311063504/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
178781865,https://static.inaturalist.org/photos/311157104/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
178786214,https://static.inaturalist.org/photos/311164245/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
178808014,https://inaturalist-open-data.s3.amazonaws.com/photos/311207468/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178815718,https://static.inaturalist.org/photos/311221383/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
178826314,https://inaturalist-open-data.s3.amazonaws.com/photos/311233454/small.jpeg,Alectoris chukar cypriotes,,Aves,630026
178826323,https://inaturalist-open-data.s3.amazonaws.com/photos/311233486/small.jpeg,Alectoris chukar cypriotes,,Aves,630026
178865358,https://inaturalist-open-data.s3.amazonaws.com/photos/311314911/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
178867830,https://inaturalist-open-data.s3.amazonaws.com/photos/311319793/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
178892048,https://inaturalist-open-data.s3.amazonaws.com/photos/311366145/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178928335,https://static.inaturalist.org/photos/311436767/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
178948334,https://inaturalist-open-data.s3.amazonaws.com/photos/311478133/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
178954407,https://static.inaturalist.org/photos/311489469/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
178957426,https://inaturalist-open-data.s3.amazonaws.com/photos/311483401/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
178967559,https://inaturalist-open-data.s3.amazonaws.com/photos/311515386/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
178987608,https://inaturalist-open-data.s3.amazonaws.com/photos/311552163/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
179015222,https://inaturalist-open-data.s3.amazonaws.com/photos/311602495/small.jpg,Alectoris rufa,Красная куропатка,Aves,867
179018177,https://inaturalist-open-data.s3.amazonaws.com/photos/311607985/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
179106786,https://inaturalist-open-data.s3.amazonaws.com/photos/311777047/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
179124288,https://static.inaturalist.org/photos/311810233/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
179169489,https://inaturalist-open-data.s3.amazonaws.com/photos/311889681/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
179217895,https://inaturalist-open-data.s3.amazonaws.com/photos/311979847/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
179320202,https://static.inaturalist.org/photos/312167425/small.jpeg,Alectoris chukar,Азиатский кеклик,Aves,846
179325135,https://static.inaturalist.org/photos/312174985/small.jpg,Alectoris chukar,Азиатский кеклик,Aves,846
179345399,https://inaturalist-open-data.s3.amazonaws.com/photos/312214981/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
179391334,https://static.inaturalist.org/photos/312302956/small.jpeg,Alectoris rufa,Красная куропатка,Aves,867
179409668,https://static.inaturalist.org/photos/312338532/small.jpeg,Alectoris graeca,Европейский кеклик,Aves,863
179409883,https://static.inaturalist.org/photos/312339103/small.jpeg,Alectoris graeca,Европейский кеклик,Aves,863
